"","date","aal","amgn","bhp","bidu","biib","BRK-B","cmcsa","cmg","cop","cost","crm","ebay","gild","gld","gsk","KO","mrk","nke","orcl","pep","qcom","tm","TSM","uso","v","xlf"
"2064","2018-06-04",44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516,44.8600006103516
"2065","2018-06-05",44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758,44.1800003051758
"2066","2018-06-06",44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709,44.189998626709
"2067","2018-06-07",43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879,43.8400001525879
"2068","2018-06-08",43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516,43.1100006103516
"2069","2018-06-11",44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121,44.1599998474121
"2070","2018-06-12",43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121,43.4099998474121
"2071","2018-06-13",42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453,42.9199981689453
"2072","2018-06-14",43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547,43.0800018310547
"2073","2018-06-15",42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637,42.7700004577637
"2074","2018-06-18",42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709,42.439998626709
"2075","2018-06-19",41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332,41.5099983215332
"2076","2018-06-20",42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969,42.0299987792969
"2077","2018-06-21",41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668
"2078","2018-06-22",41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211,41.3499984741211
"2079","2018-06-25",39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758,39.6800003051758
"2080","2018-06-26",39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879,39.0900001525879
"2081","2018-06-27",38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332,38.2599983215332
"2082","2018-06-28",38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395,38.2000007629395
"2083","2018-06-29",37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727,37.9599990844727
"2084","2018-07-02",38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516,38.3600006103516
"2085","2018-07-03",37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75
"2086","2018-07-05",37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668,37.9900016784668
"2087","2018-07-06",38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879,38.0900001525879
"2088","2018-07-09",39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291,39.310001373291
"2089","2018-07-10",39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848,39.1199989318848
"2090","2018-07-11",35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727,35.9599990844727
"2091","2018-07-12",36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547,36.3300018310547
"2092","2018-07-13",37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848,37.1199989318848
"2093","2018-07-16",37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969,37.2799987792969
"2094","2018-07-17",37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152,37.3800010681152
"2095","2018-07-18",38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848,38.3699989318848
"2096","2018-07-19",38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152,38.1300010681152
"2097","2018-07-20",37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152,37.8800010681152
"2098","2018-07-23",38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273,38.0400009155273
"2099","2018-07-24",37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395,37.4500007629395
"2100","2018-07-25",38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709,38.189998626709
