"","date","aal","amgn","bhp","bidu","biib","BRK-B","cmcsa","cmg","cop","cost","crm","ebay","gild","gld","gsk","KO","mrk","nke","orcl","pep","qcom","tm","TSM","uso","v","xlf"
"350","2010-09-29",2.55986729552978e-06,3.7454138522275e-05,1.60840989226511e-06,2.45258359380714e-06,2.61887309973773e-06,3.253968126551e-07,1.0969903529787e-06,1.24576888497822e-07,1.07851769720291e-05,2.91237299929742e-06,5.92134333993306e-07,5.52753431012082e-06,8.57028182091769e-08,2.4960398324931e-06,8.17748364970388e-06,4.03854188395398e-06,4.81453078558218e-06,1.24459542306528e-06,1.31503939637908e-06,7.28773543095886e-06,3.47972591532718e-07,0,1.1336004944049e-06,9.61159783817516e-06,1.25090478745901e-06,0.000104261361159405
"351","2010-09-30",1.31656354077212e-06,2.40414997728736e-05,2.56040178120162e-05,2.58230048956025e-06,2.61887309973773e-06,3.253968126551e-07,1.0969903529787e-06,0,1.07851769720291e-05,2.91237299929742e-06,6.5551109900765e-07,5.52753431012082e-06,8.57028182091769e-08,2.4960398324931e-06,8.39033167764028e-06,4.03854188395398e-06,4.72363302506226e-06,1.24459542306528e-06,1.31503939637908e-06,7.28773543095886e-06,9.29403784778686e-07,0,1.06731585658997e-06,9.61159783817516e-06,1.25090478745901e-06,5.16728079905049e-05
"352","2010-10-01",1.31656354077212e-06,2.14848174992555e-05,2.60858260663453e-05,1.03166680832519e-06,0,3.253968126551e-07,8.9424795373545e-07,0,1.15435174724784e-05,2.88203467894181e-06,4.32978441509885e-07,6.6613989144003e-06,6.21578565796175e-07,2.85052733199085e-06,8.67880369880756e-06,4.03854188395398e-06,3.36756937324839e-06,8.93851044953382e-07,1.31503939637908e-06,7.28773543095886e-06,1.11660664075565e-06,0,6.43817613160337e-07,2.7253917813555e-06,2.72908498528243e-06,7.06030511585638e-05
"353","2010-10-04",1.31656354077212e-06,2.20355950978648e-05,3.83664842977705e-05,1.03166680832519e-06,0,3.253968126551e-07,3.24130155279702e-07,0,9.22434181531011e-06,2.88203467894181e-06,3.84289952315936e-07,6.41731115979731e-06,0,3.41855717214353e-06,8.67880369880756e-06,4.03854188395398e-06,3.36756937324839e-06,8.93851044953382e-07,1.27219467073105e-06,5.69544190707074e-06,8.87525122415799e-07,0,6.43817613160337e-07,2.87157845976604e-06,2.76521052838594e-06,7.06030511585638e-05
"354","2010-10-05",4.43551449928633e-07,5.30139685703902e-06,5.18783234773757e-05,3.60133531083756e-07,1.16653599778684e-06,1.87649488203737e-06,3.24130155279702e-07,0,9.19982702598977e-06,7.60594585620843e-06,3.70883982008583e-07,6.44990975956775e-06,0,3.41855717214353e-06,8.67880369880756e-06,5.34682803624744e-06,9.03818114110184e-07,8.93851044953382e-07,1.91699858063753e-05,5.53833631311387e-06,8.64366358017337e-07,0,0,2.62299084955583e-06,2.76521052838594e-06,4.36965367492207e-05
"355","2010-10-06",4.43551449928633e-07,5.30139685703902e-06,3.33719844538088e-05,0,2.91494338773697e-06,2.0818272843505e-06,4.58365586896879e-07,3.93137227661664e-06,9.19982702598977e-06,7.60594585620843e-06,3.70883982008583e-07,6.44990975956775e-06,0,1.15483500880278e-06,8.67880369880756e-06,0,6.03735664681475e-06,8.93851044953382e-07,1.92014801902188e-05,6.16464618720725e-06,8.64366358017337e-07,0,7.87774940021167e-07,9.95640922768828e-07,3.04895444485559e-06,3.51119573081166e-05
"356","2010-10-07",2.07823460321032e-06,5.30139685703902e-06,1.7648428104819e-05,0,3.72639391120033e-06,2.0818272843505e-06,4.58365586896879e-07,4.39226963341063e-06,7.69607234796509e-06,7.60594585620843e-06,2.636338926717e-07,5.0068571012086e-06,0,4.51601848067167e-06,8.76574695919482e-06,0,2.59157860815897e-06,0,1.9572851010894e-05,1.54587655807454e-06,9.32376364770275e-07,0,7.87774940021167e-07,9.50952644769286e-06,1.81751948575466e-06,1.22601490301999e-05
"357","2010-10-08",6.8588845735395e-08,7.93157724290128e-06,1.68100144484582e-05,5.11592607492155e-08,3.78966010549987e-06,4.65064109559851e-06,4.58365586896879e-07,7.20531948069761e-06,9.17496284612984e-06,4.37448804843597e-06,5.23227264101052e-07,4.28955449052842e-06,0,4.82289866126978e-06,1.09011484695832e-05,0,2.89140906023404e-06,0,1.49676835099339e-05,1.27788079890215e-06,4.42267294292966e-07,2.56148945770252e-07,3.56901724963169e-06,9.50952644769286e-06,3.35467645025279e-07,2.92923757299498e-05
"358","2010-10-11",9.44003236376122e-07,7.88181465027473e-06,1.37789603969414e-05,6.40825108132376e-07,3.78040479485318e-06,4.66747589659728e-06,5.40225897030431e-07,8.25954401599411e-06,6.59115075324697e-06,2.12038606312818e-06,1.36337750663145e-06,3.96832037748045e-06,1.55814480493231e-09,4.26159860007194e-06,9.92202224012701e-06,0,1.76089964927631e-06,7.24075056613016e-07,1.49676835099339e-05,3.8964161582627e-06,1.96034575656696e-07,2.56148945770252e-07,8.65442946463383e-06,6.03637999225304e-06,1.63811294651265e-06,2.95456816106075e-05
"359","2010-10-12",9.44003236376122e-07,2.10307464821122e-06,1.37789603969414e-05,6.40825108132376e-07,3.78040479485318e-06,4.66747589659728e-06,2.39325117465479e-06,7.55593877131281e-06,3.2676343789755e-07,2.12038606312818e-06,1.9361121660934e-06,6.06377419014602e-06,4.92724897230543e-08,1.32190565717346e-05,8.70544327263217e-06,8.80529312768536e-06,1.39435178319197e-06,7.24075056613016e-07,6.32639611746198e-06,4.71411561319334e-06,1.04357661686223e-07,2.56148945770252e-07,1.84784624105076e-06,2.1052149070827e-06,1.65012072155941e-06,2.91949940654676e-05
"360","2010-10-13",1.94494746468379e-06,3.06382434096733e-06,1.78177951649035e-05,6.40825108132376e-07,1.86945746255035e-06,4.25189737254465e-06,5.77705132988402e-07,7.55593877131281e-06,1.52509728655689e-07,3.74827894858189e-07,1.9361121660934e-06,8.57128330007879e-06,4.92724897230543e-08,4.46007167914989e-06,5.96531096515439e-06,1.03321240853801e-05,1.05907262510278e-06,0,7.54432186739991e-06,5.49346746348528e-06,1.04357661686223e-07,2.00689236651754e-06,1.896701856185e-06,3.13865373665469e-06,1.51409571185713e-06,5.89517132883166e-06
"361","2010-10-14",1.62248899917589e-06,3.78395702348457e-06,1.34987913155994e-05,5.11592607492155e-08,1.86945746255035e-06,3.32417137009614e-06,6.90011504729279e-07,7.55593877131281e-06,1.88104936957267e-07,7.62825248558519e-07,8.09448718557929e-08,1.0143575590433e-05,4.92724897230543e-08,4.64749148455864e-06,6.84194370299756e-06,1.03321240853801e-05,1.05907262510278e-06,0,3.22233098413244e-06,7.42865024576209e-06,6.45966530891999e-07,1.50557972603541e-06,1.84784624105076e-06,8.42517848788444e-07,1.49462588349905e-06,5.89517132883166e-06
"362","2010-10-15",5.34892563595569e-06,3.79161638306593e-06,1.34987913155994e-05,5.11592607492155e-08,1.86945746255035e-06,4.48999318978766e-06,5.90866518571556e-07,7.55593877131281e-06,1.36373514647037e-07,2.22180847762872e-06,4.18120295001142e-07,1.16418929100546e-05,4.92724897230543e-08,4.64749148455864e-06,6.77084833518399e-06,2.63561001728164e-05,1.05907262510278e-06,0,1.56482448796807e-06,7.42865024576209e-06,2.55754676618892e-06,2.02835681881832e-06,3.26573552112528e-06,8.477117062492e-07,1.79972806964914e-07,5.89517132883166e-06
"363","2010-10-18",5.34892563595569e-06,4.86918291278323e-06,1.34987913155994e-05,5.11592607492155e-08,1.8154465788975e-06,4.04163002534314e-06,5.90866518571556e-07,7.55593877131281e-06,1.36373514647037e-07,8.40904082621999e-07,1.40796720369684e-06,8.86241662710385e-06,3.96727298649293e-07,4.64749148455864e-06,7.17738698570467e-06,2.39044081155619e-05,2.30929684701841e-06,2.36860393948444e-06,9.24698408626344e-07,1.65862173856458e-05,1.60105515463946e-06,2.48244013518325e-06,2.20566422009568e-06,1.89100455233588e-07,0,3.04679827227185e-05
"364","2010-10-19",1.62248899917589e-06,2.28935522457981e-06,1.34987913155994e-05,1.26526011981185e-07,1.90006239535188e-06,4.04163002534314e-06,5.09006208438004e-07,7.55593877131281e-06,1.36373514647037e-07,5.02118431072148e-07,5.428744010013e-07,4.45520459217009e-06,3.47454808926239e-07,4.64749148455864e-06,6.58102194287857e-06,4.10865158360995e-06,2.43151711925488e-06,2.36860393948444e-06,1.15508727272785e-06,1.47135458200536e-05,1.60105515463946e-06,2.48244013518325e-06,1.41788928007451e-06,1.02199462102594e-06,0,3.14223412403434e-05
"365","2010-10-20",1.62248899917589e-06,2.28935522457981e-06,1.34987913155994e-05,1.26526011981185e-07,1.06822302584713e-06,4.16598412037446e-06,6.08899787717199e-07,3.62456649469617e-06,1.36373514647037e-07,5.34850159688657e-07,5.21648345603314e-07,4.45520459217009e-06,3.47454808926239e-07,4.46007167914989e-06,4.42927446908521e-06,4.10865158360995e-06,2.75031792759653e-06,2.36860393948444e-06,2.51699057031097e-06,1.47135458200536e-05,1.60105515463946e-06,2.48244013518325e-06,1.41788928007451e-06,1.71242359312995e-06,0,3.14223412403434e-05
"366","2010-10-21",1.62248899917589e-06,3.11659340261083e-06,1.34987913155994e-05,3.08877559041373e-07,2.03636830244811e-06,4.10560251922524e-06,5.09006208438004e-07,5.31581883195295e-06,1.36373514647037e-07,5.02118431072148e-07,5.21648345603314e-07,4.45520459217009e-06,3.17818668052014e-06,4.46007167914989e-06,1.25073003299321e-06,4.48378933222609e-06,1.56902503025728e-06,2.36860393948444e-06,2.08281971600171e-06,1.14613071282409e-05,1.60105515463946e-06,1.77850203325282e-06,1.66890486665793e-05,3.20221602954803e-06,2.41538272646931e-07,3.14223412403434e-05
"367","2010-10-22",2.02834991698966e-06,5.44576097059388e-06,1.29934761197859e-05,4.23783604700104e-07,2.72838938589325e-06,4.10560251922524e-06,5.85433543478693e-07,5.65990898243387e-06,2.27950139777181e-07,5.02118431072148e-07,6.62208906371505e-07,4.45520459217009e-06,3.17818668052014e-06,4.46007167914989e-06,1.25073003299321e-06,4.48378933222609e-06,1.56902503025728e-06,2.43290093532579e-06,2.08281971600171e-06,3.59540531655902e-06,1.55236788126056e-06,1.74550769880594e-06,1.66890486665793e-05,3.20221602954803e-06,2.1923507504539e-07,2.22222403786588e-05
"368","2010-10-25",2.37658689259016e-06,7.31399040701048e-07,1.38199626164583e-05,9.41486739792742e-06,2.72838938589325e-06,3.84628062255067e-06,3.94604740252242e-07,7.29115812655929e-06,9.1576625130144e-08,2.22370220892821e-06,6.62208906371505e-07,4.45520459217009e-06,3.64637068890503e-06,1.30266002981017e-05,8.45067293943971e-07,1.73083508756029e-06,4.98442259682444e-06,2.43290093532579e-06,2.08281971600171e-06,4.97467307707655e-06,1.55236788126056e-06,1.86487695641768e-06,1.72267641233581e-05,4.96417120666176e-06,2.44198968340545e-06,2.53305880657686e-07
"369","2010-10-26",1.04819648891625e-06,7.31399040701048e-07,2.48406796578083e-05,3.08877559041373e-07,9.57533554173569e-07,6.10584016011249e-06,1.11198534412869e-06,5.71823154461465e-06,9.1576625130144e-08,4.77990450096434e-06,6.62208906371505e-07,4.45520459217009e-06,3.64637068890503e-06,1.19595348695442e-05,1.09441822457078e-06,1.73083508756029e-06,2.72046925305399e-06,2.56954872415219e-06,2.08281971600171e-06,1.83698443573132e-06,4.85841709325737e-07,1.86487695641768e-06,1.78989164810129e-05,1.69292695259379e-05,2.44198968340545e-06,2.53305880657686e-07
"370","2010-10-27",1.0026619741926e-06,7.31399040701048e-07,2.47046967291008e-05,3.08877559041373e-07,9.57533554173569e-07,6.10584016011249e-06,1.11198534412869e-06,1.12479272890633e-05,9.1576625130144e-08,4.96563222204512e-06,6.62208906371505e-07,4.45520459217009e-06,3.64637068890503e-06,1.19595348695442e-05,1.09441822457078e-06,7.70379223448454e-06,2.67066812893084e-06,2.75608173681456e-06,1.77911329699269e-06,1.85615304101451e-06,4.85841709325737e-07,1.86487695641768e-06,1.06920677346033e-05,1.69292695259379e-05,2.44703488591097e-06,5.33045582144544e-05
"371","2010-10-28",3.94825034255562e-07,7.31399040701048e-07,8.47380971637996e-07,3.08877559041373e-07,6.92021083445136e-07,7.17043977466768e-06,1.01207535875672e-06,6.54233678780645e-06,8.89801778425386e-08,2.89170137618637e-06,6.45247874183861e-07,4.45520459217009e-06,3.18244118667425e-06,2.21260359640219e-06,1.09441822457078e-06,3.25757698722849e-05,3.27313504372283e-06,2.68966044294556e-06,1.77911329699269e-06,1.85615304101451e-06,1.81042192530508e-06,3.83248407622874e-06,1.06920677346033e-05,2.24547754897334e-05,2.44703488591097e-06,5.33045582144544e-05
"372","2010-10-29",2.09348856413381e-07,0,8.47380971637996e-07,5.46976766646772e-06,6.92021083445136e-07,7.17043977466768e-06,9.28384579216511e-08,1.02085058429922e-05,1.25494633170115e-07,9.37603994977956e-08,6.45247874183861e-07,1.16169835398848e-05,1.21229404306845e-05,1.57073705644275e-06,7.45422549292154e-07,3.25757698722849e-05,2.15329811224693e-06,2.68966044294556e-06,5.00754805437927e-06,1.85615304101451e-06,3.11074631889294e-06,1.55534161124019e-06,1.09855796158926e-05,2.24547754897334e-05,1.1134486455495e-06,5.30512523337967e-05
"373","2010-11-01",2.09348856413381e-07,0,3.72511133721031e-06,6.47424881002797e-06,6.92021083445136e-07,7.17043977466768e-06,0,1.38991638483627e-05,3.65144553275766e-08,2.48995254599339e-07,1.3173923295388e-06,5.5983763460949e-06,1.21229404306845e-05,2.3848262726901e-06,7.45422549292154e-07,3.4501293008787e-05,1.26156062945823e-06,2.80258481216096e-06,4.82349103944778e-06,2.31760657216473e-06,2.61673206382128e-06,3.95811958032974e-07,1.09855796158926e-05,1.08695763331471e-05,1.54255461954578e-06,8.83378272661627e-05
"374","2010-11-02",0,6.15307422011176e-06,1.04723464744014e-05,5.53366872638348e-06,6.92021083445136e-07,1.42499638807754e-05,0,1.33994505583092e-05,3.65144553275766e-08,5.63407186855116e-07,1.33817574288294e-06,4.29689527210238e-06,1.21229404306845e-05,2.30781263802223e-06,7.45422549292154e-07,1.76827993708415e-05,6.92339870049077e-06,2.80258481216096e-06,4.82349103944778e-06,2.31760657216473e-06,2.61673206382128e-06,2.88713168583575e-07,1.52477296992167e-05,9.42466278034794e-07,8.91043134629549e-07,8.83378272661627e-05
"375","2010-11-03",6.86227409877675e-08,7.1965816974456e-06,1.04723464744014e-05,7.04690629120082e-06,0,7.75542812408527e-06,1.39767749953971e-07,1.20601901923508e-05,3.34528464462621e-07,5.63407186855116e-07,3.29931561087087e-06,3.20942402425737e-06,3.83974463742334e-07,2.30781263802223e-06,7.76893154418237e-06,1.63676477402421e-05,2.37652615050463e-06,2.80258481216096e-06,4.82349103944778e-06,2.07506740588742e-06,2.61673206382128e-06,4.54433611907851e-07,1.57702696642781e-05,4.66303425519414e-07,8.91043134629549e-07,8.88898375796989e-05
"376","2010-11-04",6.86227409877675e-08,5.45116203654046e-06,1.03622096660752e-05,6.3232083102809e-06,7.67891205594474e-07,7.18635565490647e-06,8.51856406962263e-07,1.27133658985894e-05,3.34528464462621e-07,2.12706589209665e-06,3.29931561087087e-06,3.20906307035354e-06,3.83974463742334e-07,2.30781263802223e-06,6.17077642442293e-06,2.14242872767673e-05,2.27407649010183e-06,2.41510701483084e-06,6.27763011260778e-06,1.44954444539866e-07,2.45634137071278e-06,1.29469304447495e-06,1.52477296992167e-05,4.66303425519414e-07,1.11919398518997e-06,8.88128640974518e-05
"377","2010-11-05",6.86227409877675e-08,5.45116203654046e-06,1.4389839672049e-05,6.3232083102809e-06,1.33745907360263e-06,7.18635565490647e-06,8.51856406962263e-07,8.37567406165968e-06,3.65144553275766e-08,9.25749293568654e-06,2.86753037295744e-06,7.2896118902745e-07,3.83974463742334e-07,6.17808589661219e-07,1.15404851222937e-05,2.06367292616283e-05,2.27407649010183e-06,1.89388833332732e-07,5.68938887704541e-06,2.81107601032705e-07,3.80546428431318e-06,3.69380141231116e-06,4.70524205396755e-05,4.66303425519414e-07,1.11919398518997e-06,8.88128640974518e-05
"378","2010-11-08",0,5.25320798217856e-06,1.74209103219277e-05,1.02400650644565e-05,5.56033564274476e-06,7.18635565490647e-06,1.88498905036142e-07,7.86501888832258e-06,0,9.25749293568654e-06,2.52426860057626e-06,7.2896118902745e-07,3.83974463742334e-07,5.33429550413743e-07,1.15404851222937e-05,1.63703243373229e-05,2.27407649010183e-06,1.12924369215395e-07,5.68938887704541e-06,1.41293343229161e-07,3.71917946099855e-06,5.2971096261292e-07,2.04248716130194e-05,4.49855388033553e-07,1.11919398518997e-06,8.88128640974518e-05
"379","2010-11-09",4.44356985291476e-07,5.25320798217856e-06,1.27686487910807e-05,1.02400650644565e-05,6.80092747933288e-06,7.18635565490647e-06,1.39767749953971e-07,7.83110271753648e-06,1.78166534499362e-06,9.05578473787115e-06,7.41772262215395e-07,7.2896118902745e-07,2.20859776887014e-06,1.38580338863452e-06,1.15404851222937e-05,1.05362930789697e-05,2.27407649010183e-06,3.63202124651772e-06,9.41655295469682e-06,2.03515759543242e-06,3.71917946099855e-06,1.6197629659056e-07,2.52121623564617e-05,5.27516813644444e-07,2.15345864362682e-06,8.88128640974518e-05
"380","2010-11-10",0,6.35453946237901e-06,4.57890755100356e-06,1.19774217906902e-05,1.25015300273764e-06,6.36827236368927e-06,1.49956887164693e-07,7.83110271753648e-06,2.21733856890888e-06,9.5465400281063e-06,3.79023623598633e-07,7.2896118902745e-07,2.72962755465165e-06,2.79036010049089e-07,8.95877302528862e-06,1.60208174249141e-06,2.27407649010183e-06,3.27992484453004e-06,5.18130315081141e-06,3.66457674437932e-06,3.71917946099855e-06,5.19168734125412e-07,2.52121623564617e-05,5.27516813644444e-07,2.3126238893292e-07,8.88128640974518e-05
"381","2010-11-11",0,6.35453946237901e-06,3.07179626271297e-06,8.97437109683558e-06,2.0497149382321e-06,2.07324812230094e-06,1.01891372107224e-08,8.86996365403679e-06,3.95459985561834e-06,7.25136426463011e-06,3.79023623598633e-07,7.2896118902745e-07,3.14856827489268e-06,3.79993020298003e-07,2.86870746160544e-06,5.84600039954346e-06,2.27407649010183e-06,3.04868665620783e-06,5.2472809479798e-06,3.66457674437932e-06,3.71917946099855e-06,1.6197629659056e-07,2.39828819753426e-05,4.35392544125077e-06,4.37068874003836e-07,8.87309226800795e-05
"382","2010-11-12",0,8.27271484823649e-06,3.07179626271297e-06,6.02898382340418e-06,3.0967217836577e-06,2.07324812230094e-06,6.45739246676673e-08,6.43071674412137e-06,3.9857449296339e-06,5.7110420082848e-06,4.80539007242779e-07,1.19226371781988e-06,4.58979491979245e-06,3.26793561920733e-06,3.76756876176328e-06,3.23845948296974e-05,1.53339321261702e-05,3.7385527165576e-06,5.18130315081141e-06,3.66457674437932e-06,4.91608214028764e-06,4.34625204609978e-07,6.35885296202613e-06,2.07918976315295e-05,0,0.000101911551515605
"383","2010-11-15",0,4.43968865918634e-06,3.10953184183003e-06,6.02898382340418e-06,3.07448041877858e-06,1.33108947905104e-06,6.45739246676673e-08,4.57231719442314e-06,3.9857449296339e-06,5.7110420082848e-06,4.80539007242779e-07,3.89892992890078e-06,4.58979491979245e-06,3.26793561920733e-06,5.32574332800284e-06,2.1974634009449e-05,1.53339321261702e-05,1.5192287329775e-06,1.65900769848398e-06,4.01701030731437e-06,3.40592986669752e-08,3.63813149007105e-07,5.945580039419e-06,1.84432791518113e-05,0,7.64839746359876e-05
"384","2010-11-16",0,6.22412117065634e-06,3.30669862371724e-06,4.45936901968334e-06,8.0912310164398e-07,1.33108947905104e-06,1.73796576353194e-07,4.57231719442314e-06,3.9857449296339e-06,7.15074090360128e-06,4.80539007242779e-07,3.89892992890078e-06,4.70526793440381e-06,3.26793561920733e-06,7.77070873417809e-06,2.13603434878463e-05,1.42680347653203e-05,1.5192287329775e-06,3.58294016225785e-06,7.86248891597529e-06,9.66724486055288e-07,0,5.68114101406929e-06,1.84432791518113e-05,0,1.03433398754213e-06
"385","2010-11-17",0,1.72689731387727e-05,3.07179626271297e-06,6.80578123269971e-06,5.45751183637692e-06,1.64109161161041e-06,3.09007022295888e-07,4.57231719442314e-06,4.22171078508066e-06,8.6272678270863e-06,1.23990612715205e-08,3.89892992890078e-06,3.15491503037072e-06,4.89338924378726e-06,7.77070873417809e-06,2.13603434878463e-05,1.42680347653203e-05,1.5192287329775e-06,3.58294016225785e-06,5.1006753863525e-06,3.16235758459315e-06,5.87380924422858e-06,7.78065114872978e-07,3.75979565798429e-05,0,5.11453288653749e-06
"386","2010-11-18",4.40326496710224e-07,1.78005530757551e-05,3.07179626271297e-06,1.47940247584607e-05,9.73021887118437e-06,2.02152334177541e-06,3.09007022295888e-07,3.78008753642644e-07,4.22171078508066e-06,8.48685743439529e-06,1.23990612715205e-08,4.84301215840147e-06,9.6589094546375e-06,5.47581094875899e-06,8.72447857065111e-06,2.22070633920376e-05,1.42680347653203e-05,7.55575976210863e-07,3.90974511529993e-06,1.35028849396245e-06,3.16235758459315e-06,2.1710855846008e-06,4.58540975856396e-08,3.69761448887267e-05,0,7.59567320086179e-06
"387","2010-11-19",4.40326496710224e-07,1.72709167843029e-05,2.87427641464982e-06,1.47940247584607e-05,1.125015114276e-05,1.69936683523528e-06,2.58034772560671e-07,1.39525590323873e-06,1.15629374327137e-06,5.56773105379216e-06,1.23990612715205e-08,3.84540400746219e-07,6.21171155197734e-06,4.90929424645528e-06,1.2964453357203e-05,2.22070633920376e-05,1.42680347653203e-05,9.518704450834e-07,9.73958910951648e-06,1.71486600460556e-06,1.11142773532438e-06,2.1710855846008e-06,4.58540975856396e-08,3.91463731999878e-05,0,9.95131775626757e-06
"388","2010-11-22",4.40326496710224e-07,1.73968757606516e-05,3.32507387636957e-06,6.90136234140491e-06,1.37204233249125e-05,1.3066254777358e-06,3.92904216327584e-07,1.04357709658021e-05,3.15765842814447e-06,8.11556652807944e-06,0,3.89318625230907e-06,5.56640122961676e-06,3.81385714830475e-06,4.00644118107206e-05,2.22070633920376e-05,3.17647587733405e-06,1.55070118397405e-07,9.73958910951648e-06,3.78412604214776e-06,8.23757901628007e-07,2.1710855846008e-06,7.07161681326704e-07,4.53065268494132e-05,0,9.95131775626757e-06
"389","2010-11-23",4.40326496710224e-07,1.59995242331088e-05,7.07236297185317e-06,6.90136234140491e-06,1.37204233249125e-05,5.98594580158244e-07,1.90002470084224e-07,1.04357709658021e-05,6.45013921015971e-07,8.58189890899721e-06,0,3.84540400746219e-07,5.13932338629624e-06,4.2544775932174e-06,4.31579221618199e-05,2.22070633920376e-05,4.90641148812477e-07,6.08330403752993e-06,1.32900939974831e-05,3.78412604214776e-06,7.89698602961032e-07,2.1710855846008e-06,7.07161681326704e-07,5.18090598332148e-05,0,1.15579916133936e-05
"390","2010-11-24",1.07183062601683e-06,1.59995242331088e-05,1.39158448978191e-05,8.22473593963075e-06,1.50836247679972e-05,4.36484364683778e-07,1.90002470084224e-07,1.04357709658021e-05,7.38440436910279e-07,9.21438265775393e-06,0,3.84540400746219e-07,4.00237329865602e-06,4.2544775932174e-06,4.31579221618199e-05,2.22070633920376e-05,4.90641148812477e-07,6.08330403752993e-06,9.39351247015818e-06,3.78412604214776e-06,9.19801917769304e-07,2.1710855846008e-06,7.07161681326704e-07,5.18090598332148e-05,0,8.25497112608505e-06
"391","2010-11-26",1.07183062601683e-06,1.24194468352585e-05,1.81096897946791e-05,9.421796393757e-06,1.54392114426946e-05,5.93544354825604e-07,1.90002470084224e-07,1.04357709658021e-05,9.98336596309992e-07,9.17947023350587e-06,5.60676349280858e-08,4.84573480592705e-06,3.98797538957117e-06,4.40620444912647e-07,4.73309775571065e-05,3.39051500356487e-05,5.58046110017735e-07,6.08330403752993e-06,1.27996382026464e-05,3.78412604214776e-06,3.78211184774393e-07,2.1710855846008e-06,7.07161681326704e-07,4.94913930560975e-05,0,8.25497112608505e-06
"392","2010-11-29",1.32290225294652e-06,1.24194468352585e-05,9.46464432063484e-06,6.98351223276565e-06,1.64775838734581e-05,5.69335866647242e-06,2.39957284729626e-07,7.52956252421635e-06,2.35965855446756e-07,6.00564144284693e-06,5.60676349280858e-08,9.31239453485566e-06,1.45458580916863e-06,7.94274137657955e-07,4.39700224652543e-05,3.55090378570737e-05,3.37949616692507e-06,5.89015593259099e-06,1.33834554699127e-05,5.18576841387807e-06,1.88588575821262e-06,2.1710855846008e-06,9.02903681096447e-07,3.8604713273985e-05,2.58234210638546e-07,1.17909348382493e-05
"393","2010-11-30",2.96611728890237e-06,1.24194468352585e-05,6.37291870894082e-06,6.94471943062115e-06,1.64775838734581e-05,1.74369647801579e-07,5.87076655428712e-08,2.11791069799401e-06,2.35965855446756e-07,4.66368343574115e-06,0,9.41984496949616e-06,3.58152121551955e-06,7.94274137657955e-07,4.39700224652543e-05,1.75688592990258e-05,3.21236572907711e-06,1.60682734471381e-05,1.36320235296241e-05,4.99192008878954e-06,6.22115171713661e-06,2.18342857200509e-06,9.02903681096447e-07,4.6632508418048e-05,3.60073353117402e-07,1.15643818197425e-05
"394","2010-12-01",4.92150420691503e-06,1.66791995474733e-05,2.04406081318152e-05,9.27555521205393e-06,1.6409639484174e-05,1.74369647801579e-07,5.87076655428712e-08,5.26671278261974e-06,6.8619720973407e-07,3.31141827137674e-06,0,4.06334315114686e-06,3.1645661926646e-06,1.44529308919557e-06,4.39700224652543e-05,1.75688592990258e-05,2.79118584519739e-06,9.41075829654687e-06,2.54390754177985e-07,3.76145704969765e-06,5.49653665667847e-06,3.96677656035458e-06,1.28602682480874e-06,3.34565376791369e-05,3.51563590772623e-07,7.2896965134129e-06
"395","2010-12-02",6.14029390419427e-06,1.59854733817038e-05,2.22732649280647e-05,2.24360340935814e-06,1.70708371786006e-05,1.74369647801579e-07,1.62832008924236e-07,5.26671278261974e-06,6.16763201646651e-06,1.50614308804719e-05,0,3.75028277466794e-06,2.36053522355855e-06,5.82402676871667e-06,1.55529890721903e-05,1.52723827250139e-05,2.95339873936896e-06,9.41075829654687e-06,2.54390754177985e-07,3.76145704969765e-06,4.42711971385901e-06,3.14597877366542e-06,3.98262259872686e-08,2.94474991090323e-05,3.51563590772623e-07,7.2896965134129e-06
"396","2010-12-03",2.89862333208278e-06,9.9451109412709e-06,2.53020241794526e-05,4.48584647780236e-06,1.47156476562081e-05,1.74369647801579e-07,1.62832008924236e-07,5.54129374884841e-06,3.45638748702111e-06,9.46690010742968e-06,0,4.17576473582181e-06,2.36053522355855e-06,5.55493563073691e-06,1.55529890721903e-05,8.38440197117889e-06,3.02092835864057e-06,9.41075829654687e-06,1.59040293485199e-05,3.67691355182261e-06,4.77014543509498e-06,3.35456789863703e-06,2.02632948249455e-06,3.10897569560417e-05,3.51563590772623e-07,7.81182505946339e-06
"397","2010-12-06",4.00146348243323e-06,6.38208814870162e-06,2.53338912459181e-05,4.48584647780236e-06,8.01982682272589e-06,6.69828217393392e-06,6.08935370386145e-07,5.54129374884841e-06,2.00280739139013e-06,5.52648430941803e-06,0,3.76733287378996e-06,2.36053522355855e-06,5.858707900389e-06,2.06509670848838e-05,2.36044413619806e-05,3.02092835864057e-06,1.13106370924818e-05,1.59040293485199e-05,3.2320981569385e-06,4.77014543509498e-06,6.69387587593786e-06,2.02632948249455e-06,3.15572168938293e-05,3.51563590772623e-07,1.55751229651145e-05
"398","2010-12-07",3.14124049562338e-06,2.4491877402675e-05,2.53338912459181e-05,3.25371623054727e-05,4.59146432058087e-06,7.07110581975225e-06,5.96184629778356e-07,5.6468422805047e-06,2.00280739139013e-06,5.62225750795866e-06,1.80682387009526e-06,4.19646777328331e-06,2.36053522355855e-06,5.858707900389e-06,2.1199086243641e-05,1.64723554348352e-05,3.54278708870946e-07,9.29846489950456e-06,1.58750915770213e-05,7.00184988165939e-06,4.77014543509498e-06,6.69387587593786e-06,1.93196788368578e-07,7.03532912590841e-06,2.49724448293766e-07,1.55751229651145e-05
