"","date","aal","amgn","bhp","bidu","biib","BRK-B","cmcsa","cmg","cop","cost","crm","ebay","gild","gld","gsk","KO","mrk","nke","orcl","pep","qcom","tm","TSM","uso","v","xlf"
"2839","2020-08-19",0.000157819381522997,1.61769511129837e-05,7.60188050373011e-05,2.13972348927175e-05,0.000104963102736175,0.000142291267153178,3.24840646537217e-05,4.34990717098765e-06,0.000128519013690769,0.000162427854465704,3.20990094268018e-05,7.39090641973162e-05,3.42760550074557e-05,9.98439077972721e-05,0.000376483082573572,5.0015188593591e-05,1.21131377567097e-05,0.000216967101176277,6.71250462556629e-05,9.07798858645437e-05,6.24078353072854e-05,0,0,0.000143624070884109,3.59392891092753e-05,0.000454129208265029
"2840","2020-08-20",0.00015781577472437,1.61769511129837e-05,0.000103381954548058,2.13972348927175e-05,0.00010365923611263,0.000142221957424915,3.68602339361145e-05,0,8.02389826123246e-05,0.000111829387467715,3.20990094268018e-05,7.39090641973162e-05,2.19994437620893e-05,0.000217282992059394,0.000271376149813919,0.000113357969294558,8.92305790174877e-06,0.000217244298598587,6.71056275998748e-05,0.000104913032342235,3.85767922674671e-05,4.54797093170538e-06,0,7.32451025858414e-05,0,0.000457257040964684
"2841","2020-08-21",0.000157816082846866,5.97470086103112e-05,9.22539888587102e-05,2.13972348927175e-05,5.56629236815908e-05,1.45819594722364e-05,3.68602339361145e-05,4.72771571662355e-06,4.05799009199598e-05,0.000108458097768911,3.25629625227669e-05,5.55214156485011e-05,2.16604432963365e-05,0.00021408922587054,0.000191932301301675,0.000113859138608299,8.92305790174877e-06,0.000218950937937221,3.26546567796373e-05,0.000104913032342235,5.99105267465055e-05,4.54797093170538e-06,0,0.000102740886869616,0,0.00050435904711735
"2842","2020-08-24",0.000158256577219646,5.97470086103112e-05,0.000136323807323318,2.13972348927175e-05,2.01443221066823e-05,0,2.64671615040811e-05,3.24094236572029e-05,4.05799009199598e-05,0.000100288400245495,6.51027767747046e-05,5.5317404582553e-05,6.1231912422114e-05,0.000216279653136239,0.000149306226380565,0.000126805050919218,1.05051875934323e-05,0.000217563359497654,3.0479044709935e-05,5.79478857612332e-05,5.98628291676113e-05,4.54797093170538e-06,0,0.000135363265729288,0,0.000493217975818733
"2843","2020-08-25",0.000159629817203798,4.2017819697825e-05,0.000131178877074687,7.59470123885349e-05,6.57956196281542e-05,0.000164363988422839,2.64671615040811e-05,3.24094236572029e-05,4.05799009199598e-05,0.000100479286449446,6.67840027652142e-05,0.000109618839484748,9.32662857128842e-05,0.000202345474648402,0.000133815078831981,0.000126805050919218,0,0.000152234554459088,3.0479044709935e-05,2.61723112124648e-05,6.84625921723054e-05,4.54797093170538e-06,2.93031447036806e-05,0.000135363265729288,0,0.00055324529862441
"2844","2020-08-26",0.000159629817203798,4.2017819697825e-05,0.00015048780805258,6.26517903104789e-05,4.10594151592384e-05,0.000164363988422839,2.01362982663183e-05,3.24094236572029e-05,5.63666614841195e-05,0.000100656709445476,4.53456491006223e-05,0.000111104087712094,1.3558207383638e-05,0.000201924401823009,0.000133815078831981,0.000114088649752653,0,0.000151640016062955,3.0479044709935e-05,5.79478857612332e-05,6.5775168616891e-05,1.96774048682441e-05,2.93031447036806e-05,0.000135363265729288,0,0.000507870927496007
"2845","2020-08-27",0.000159629817203798,4.2017819697825e-05,0.000165975227924075,6.26517903104789e-05,5.2924168861016e-05,5.48295502880305e-05,7.67621815153787e-05,4.23525302385895e-05,0.000153173949161046,9.64433508769882e-05,8.35542813311605e-06,4.86306910178971e-05,2.58951613888329e-05,2.66412466558592e-05,0.000118903699671935,0.000113739162597254,0,0.000151143375498573,3.0479044709935e-05,5.33676738020324e-05,3.73974851385792e-05,1.96047257463359e-05,2.93031447036806e-05,8.50502070027393e-05,0,0.000540891191788455
"2846","2020-08-28",0.000158256577219646,4.2017819697825e-05,0.000190803060772072,7.33980888381868e-05,7.64734735174577e-05,5.48295502880305e-05,4.6597397369915e-05,0.000187531656797242,0.00013701543716639,6.19062045268214e-06,2.10661653619929e-05,4.86306910178971e-05,0.000107416247823816,2.64142119308036e-05,0.000104853414286564,0.000113739162597254,0,0.000151143375498573,0.000145893408998914,0,3.31664491974206e-05,1.098719969808e-05,6.21035760088351e-06,6.47198604735481e-05,0.000107000171415297,0.00057007265041399
"2847","2020-08-31",0.00015781577472437,4.2017819697825e-05,0.000195816625134397,7.02328665556001e-05,7.64734735174577e-05,1.30744185542538e-05,4.63172797874238e-05,0.0002422805671725,0.000150101017578869,6.19062045268214e-06,2.10661653619929e-05,2.90903481124248e-05,9.05113945802239e-05,2.41764271348609e-05,0.000104853414286564,0.000167819766520089,2.60864262770189e-05,0.000159890996426621,0.000269351086148883,0,3.76399665146295e-05,1.098719969808e-05,6.21035760088351e-06,1.09058741603385e-05,4.11147701090084e-05,0.000588180422649377
"2848","2020-09-01",0.000215611278549442,4.2017819697825e-05,0.00018871740542268,8.48273701408223e-05,8.32176423557261e-05,1.37296369942165e-05,4.59431681424726e-05,8.36449726750091e-05,0.000150070335656855,2.36657626251339e-05,2.10661653619929e-05,3.76238780293955e-05,3.12388357273933e-05,2.40885114922058e-05,6.76520308653853e-05,0.000167819766520089,2.60864262770189e-05,0.000144291640561281,0.000270637975380303,3.09037487648106e-05,4.39113085341812e-05,1.098719969808e-05,6.21035760088351e-06,1.09058741603385e-05,1.81667050006033e-05,0.00051410440393215
"2849","2020-09-02",0.000215611278549442,4.2017819697825e-05,0.000107973868849711,0.000119771106486044,6.68735456980437e-05,0.000106869132203848,4.44219717259544e-05,0.000141907062479283,0.00014885877444513,6.19062045268214e-06,2.10661653619929e-05,2.82893688906572e-05,7.61433756478055e-05,2.40885114922058e-05,8.51394404217638e-05,0.000189079633653876,2.60864262770189e-05,8.3099232062099e-05,0.000251907714860466,3.15862680546168e-05,7.02573450370601e-05,0,6.21035760088351e-06,1.09058741603385e-05,1.81667050006033e-05,0.000111654843370755
"2850","2020-09-03",0.000108931704482743,4.2017819697825e-05,3.93344071070144e-05,0.000151476509378486,6.72141854255521e-05,0.000106869132203848,4.44219717259544e-05,0.000141924398663993,0.00014885877444513,6.19062045268214e-06,2.10661653619929e-05,2.0265384064602e-05,7.61433756478055e-05,2.40885114922058e-05,9.06436083853214e-05,0.000189079633653876,1.79688856206887e-05,0.000168849419688509,0.000251907714860466,3.15862680546168e-05,6.73544107918583e-05,7.17590210913716e-05,1.14775941446237e-05,1.08079516102601e-05,1.81667050006033e-05,0.000140514258145032
"2851","2020-09-04",0.000108931704482743,3.8118427711462e-06,3.94235925103329e-05,0.000152345506955343,6.72141854255521e-05,0.000106869132203848,2.24951053530648e-05,0.000145586026367541,0.00014885877444513,6.19062045268214e-06,8.35542813311605e-06,2.89755491866007e-05,7.93383394732954e-05,2.40910820322232e-05,6.79118482852944e-05,0.000220909300903486,1.79688856206887e-05,5.7665240630303e-05,3.06360543823486e-05,3.15862680546168e-05,6.73544107918583e-05,7.17590210913716e-05,3.15579610940143e-05,1.08079516102601e-05,1.81667050006033e-05,0.000124221224851933
"2852","2020-09-08",0.000108437977803906,0,9.55897430928464e-06,0.000154104155048132,5.50256952226429e-05,0.000106869132203848,2.24951053530648e-05,0.000141924398663993,0.00014885877444513,1.08368312874099e-05,2.28636749022095e-05,1.8122895248194e-05,8.53180501213857e-05,2.40885114922058e-05,7.42564927450355e-05,0.000220909300903486,1.79688856206887e-05,1.0883621205001e-05,2.97503813799886e-05,2.58942495043591e-05,6.73544107918583e-05,0,3.17237726488813e-05,1.08079516102601e-05,4.24249628853995e-05,0.000124221224851933
"2853","2020-09-09",7.60525616386119e-05,9.0761750600256e-07,9.18422157208391e-06,0.000121992216684753,5.50256952226429e-05,0.000136132961680935,2.24951053530648e-05,0.000141924398663993,0.00014885877444513,1.21572332637761e-05,3.43327692033733e-05,1.8122895248194e-05,8.3822142709418e-05,3.31599300877038e-05,0.000449380607663202,0.000127641062036176,1.79688856206887e-05,1.0883621205001e-05,2.97503813799886e-05,2.72898232086825e-05,2.33077686412611e-05,7.27572481872191e-05,3.99493676619312e-05,1.08079516102601e-05,4.31014798723452e-05,5.44436282366153e-05
"2854","2020-09-10",5.30431465077604e-05,9.80151887881676e-06,9.18422157208391e-06,0.000122668053336784,7.46032564467758e-05,0.000136132961680935,2.24951053530648e-05,0.000183042297896825,0.00015413343348424,5.40726118884903e-05,6.93858685984553e-05,1.8122895248194e-05,7.05167046209185e-05,3.31760521962567e-05,0.000452304804000084,0.000116404061749357,1.79688856206887e-05,1.11186069674914e-05,1.22489566738365e-05,4.71234650543372e-05,2.49943963595123e-05,8.69470679035857e-05,0.000102470558952054,3.42689736817261e-06,1.96949044663231e-05,5.44436282366153e-05
"2855","2020-09-11",0.000131799207130754,4.12369706934086e-05,9.18422157208391e-06,0.000151731399923726,7.97964245406793e-05,0.000136132961680935,2.24951053530648e-05,0.00026888238366844,0.000164952742814184,5.40726118884903e-05,7.57298580362088e-05,1.83036728832108e-05,0.000107727154703865,8.06168353632486e-05,0.000447216768962596,0.000141933442069667,1.79688856206887e-05,1.32915689918244e-05,8.75088064804241e-06,4.71234650543372e-05,2.51258165256393e-05,5.42597194904481e-05,0.000105423191993986,0,3.87619383961551e-05,9.59279521016934e-05
